name,capacity,latitude,longitude
St. Nicholas Ave & W 157 St,20,40.832314,-73.94102
E 43 St & Madison Ave,56,40.75354681867074,-73.97896572947502
E 132 St & Madison Ave,19,40.810224,-73.937195
Featherbed Ln & Nelson Ave,22,40.846011,-73.919637
Riverside Dr & W 138 St,30,40.823168,-73.955857
10 Ave & W 28 St,68,40.75066386,-74.00176802
Thompson St & Bleecker St,61,40.72840059450829,-73.99968780577183
Tinton Ave & E 165 St,19,40.824796,-73.90242
6 Ave & 9 St,27,40.668127,-73.98377641
Sullivan St & Washington Sq,57,40.73047747,-73.99906065
23 Ave & 27 St,21,40.776165,-73.9153175
E 23 St & 1 Ave,27,40.736502,-73.97809472
Cedar St & Myrtle Ave,27,40.697842,-73.926241
Broadway & W 51 St,78,40.76228826,-73.98336183
Franklin Ave & St Marks Ave,29,40.6758324,-73.9561677
Christopher St & Greenwich St,74,40.73291553,-74.00711384
Broadway & W 29 St,101,40.7462009,-73.98855723
Pulaski St & Marcus Garvey Blvd,19,40.6933982,-73.939877
DeKalb Ave & Franklin Ave,19,40.69064807082943,-73.95746178925037
E 39 St & 2 Ave,31,40.748033194287665,-73.973827958107
Longwood Ave & Southern Blvd,24,40.816343,-73.896447
Barclay St & Church St,37,40.71291224,-74.01020234
Sumpter St & Fulton St,19,40.67923,-73.92588
Jerome Ave & E Mosholu Parkway S,23,40.87935,-73.88534
12 Ave & 36 St,21,40.643546,-73.986418
West End Ave & W 107 St,31,40.8021174,-73.9681805305
W 36 St & 9 Ave,43,40.75462324029105,-73.99516761302948
Madison St & Cypress Ave,17,40.70068,-73.90742
57 St & 7 Ave,22,40.638566,-74.010147
Ditmars Blvd & 76 St,19,40.768442,-73.893531
Greene Ave & Grandview Ave,17,40.709697,-73.907856
31 Ave & Crescent St,21,40.7658346,-73.9265474
Somers St & Broadway,29,40.67945,-73.90474
W 31 St & 7 Ave,84,40.749156,-73.9916
Old Slip & South St,93,40.70336686695866,-74.007867872715
Ditmars Blvd & 48 St,19,40.769219,-73.901001
Bank St & Washington St,31,40.7361967,-74.00859207
Broadway & W 220 St,19,40.872412,-73.912807
7 Ave & 40 St,24,40.648169,-74.000057
W 111 St & 5 Ave,24,40.797520781247556,-73.9489397406578
64 St & 3 Ave,35,40.639978,-74.02324
E 149 St & Eagle Ave,19,40.814046,-73.91186
E 13 St & 2 Ave,54,40.73153937464073,-73.9853024482727
Cortelyou Rd & Argyle Rd,0,40.64034,-73.96603
E 48 St & Tilden Ave,0,40.64795,-73.93182
Church Ave & E 42 St,0,40.65127,-73.93818
Bedford Ave & Albemarle Rd,0,40.64796,-73.9556
Freeman St & Reverend James A Polite Ave,19,40.830529,-73.894717
Jerome Ave & E 198 St,20,40.87144520687118,-73.89289632439613
1 Ave & E 16 St,54,40.73221853,-73.98165557
Sullivan Pl & Bedford Ave,19,40.6642406,-73.9574686
Willow Ave & E 133 St,21,40.800933,-73.913863
E 12 St & Ave C,41,40.727243,-73.976831
47 St & 3 Ave,23,40.649143,-74.012384
Pier 40 - Hudson River Park,23,40.7277140777778,-74.01129573583603
Bond St & Fulton St,47,40.6896218879,-73.9830426872
Jefferson St & Cypress Ave,25,40.70907,-73.92157
W 113 St & Broadway,39,40.805973,-73.964928
W 192 St & University Ave,21,40.866899,-73.901942
1 St & 6 Ave,35,40.672784,-73.979826
W 181 St & Riverside Dr,21,40.85168,-73.94186
W 36 St & 7 Ave,38,40.752149,-73.989539
Amsterdam Ave & W 131 St,19,40.816355,-73.954295
Wyckoff Av & Stanhope St,22,40.703545,-73.917775
Melrose Ave & E 154 St,19,40.819609,-73.916071
Kosciuszko St & Nostrand Ave,23,40.69072549,-73.95133465
Southern Blvd & Avenue St. John,19,40.812769,-73.901583
21 St & 31 Dr,21,40.7659,-73.930819
Patchen Ave & Bainbridge St,19,40.68143,-73.92565
E 67 St & Park Ave,39,40.76780080148132,-73.96592080593109
E 66 St & Madison Ave,25,40.76800889305947,-73.96845281124115
Sterling Pl & Ralph Ave,19,40.67095,-73.92222
Cedar St & Evergreen Ave,25,40.69671,-73.92807
E 97 St & Madison Ave,41,40.787801,-73.953559
Spruce St & Gold St,55,40.7103231,-74.0043228
36 St & 4 Ave,30,40.654144,-74.00422
W 106 St & Central Park West,59,40.7981856,-73.9605909006
Grand Concourse & E 192 St,21,40.86448,-73.89522
Water St &  Fletcher St,79,40.706410755236135,-74.00559738278389
Peck Slip & South St,45,40.7075188830923,-74.00108054280281
Decatur Ave & Oliver Pl,23,40.867,-73.8857764
3 Ave & E 71 St,42,40.76873687,-73.96119945
34 Ave & 48 St,25,40.75388,-73.914952
Willis Ave & Bruckner Blvd,19,40.805701,-73.925177
Throop Ave & Myrtle Ave,21,40.69622937,-73.94371094
Gerard Ave & E 146 St,19,40.817755,-73.92965
28 Ave & 35 St,27,40.7671,-73.9169858
St. Ann's Ave & E 144 St,23,40.811112,-73.914932
E 81 St & Park Ave,46,40.77677702,-73.9590097
1 Ave & E 30 St,38,40.74144387,-73.97536082
W 160 St & St. Nicholas Ave,26,40.834468,-73.939865
28 Ave & 44 St,19,40.76408932350688,-73.91065120697021
53 St & Roosevelt Ave,21,40.74462,-73.91143
Frederick Douglass Blvd & W 112 St,37,40.801694,-73.957145
Eastern Pkwy & Nostrand Ave,27,40.66967,-73.9503
Dahill Rd & 12 Ave,22,40.646037,-73.980963
21 St & Queens Plaza North,35,40.75325964,-73.94335788
E 43 St & 2 Ave,52,40.75022392,-73.97121414
W 15 St & 7 Ave,79,40.73935542,-73.99931783
40 St & Queens Blvd,25,40.743540273428685,-73.92435193061829
Broadway & W 122 St,33,40.8120562,-73.9612547
Nostrand Ave & Rutland Rd,20,40.6595,-73.95041
Eastern Pkwy & Washington Ave,31,40.6716493,-73.9631145
59 St & 59 Rd,21,40.71790852734058,-73.908454477787
Washington Pl & Broadway,27,40.72903917,-73.99404649
E 2 St & Avenue A,37,40.72307749068673,-73.98583620786667
34 St & 35 Ave,21,40.7569332,-73.9262231
E 50 St & Park Ave,37,40.757334,-73.974235
21 Ave & Crescent St,24,40.780478,-73.912212
Bailey Ave & W 193 St,23,40.87069,-73.90678
Clark St & Henry St,43,40.69760127,-73.99344559
Cumberland St & Lafayette Ave,31,40.68753406,-73.97265183
E 2 St & Avenue C,84,40.7208736,-73.98085795
Adams St & Prospect St,59,40.700763083261506,-73.98869812488556
Van Brunt St & Wolcott St,36,40.6773429,-74.01275056
E 97 St & 3 Ave,30,40.7859201,-73.94860294
46 St & 25 Ave,24,40.765753,-73.90676
Dyckman St & Henshaw St,19,40.867357,-73.92936
St Johns Pl & Howard Ave,21,40.66992,-73.92002
N 9 St & Wythe Ave,31,40.72054,-73.959
2 Ave & 44 St,19,40.65230357303063,-74.01344954967499
W 140 St & Riverside Dr,23,40.824013,-73.954743
MacDougal St & Rockaway Ave,20,40.68018,-73.91136
20 Ave & 38 St,29,40.777112,-73.902382
Sterling Pl & Schenectady Ave,21,40.6716,-73.93378
Milton St & Franklin St,33,40.72906,-73.95779
10 St & 5 Ave,24,40.6686273,-73.98700053
Tiebout Ave & E 184 St,18,40.858498,-73.89637
35 St & Broadway,18,40.760339,-73.9222427
W 29 St & 9 Ave,29,40.7500727,-73.99839279
Hope St & Union Ave,25,40.71167351,-73.95141312
10 St & 4 Ave,31,40.66967356370341,-73.98898908183764
Putnam Ave & Knickerbocker Ave,29,40.69545,-73.91164
Buffalo Ave & E New York Ave,24,40.66591,-73.92602
Washington Ave & E 163 St,23,40.824,-73.91089
Washington St & Barrow St,57,40.73191132323174,-74.008769094944
W 20 St & 5 Ave,57,40.73972989238724,-73.99103969335556
Driggs Ave & S 2 St,30,40.712628,-73.960575
University Ave & W 168 St,18,40.838706,-73.927034
Knickerbocker Ave & George St,23,40.704425,-73.92836
Van Dam St & Meeker Ave,21,40.72532,-73.9368
40 Ave & Crescent St,23,40.753599202005596,-73.93795609474182
Bradhurst Ave & W 148 St,22,40.825125,-73.941616
W 17 St & 8 Ave,74,40.74177603,-74.00149746
E 133 St & Cypress Pl,19,40.80262,-73.9174
Sedgwick Ave & W Burnside Ave,17,40.854947,-73.916661
Steinway St & 28 Ave,25,40.7656251,-73.9136695
Wyckoff Ave & Cooper Ave,19,40.69338,-73.90061
E 114 St & 1 Ave,26,40.7945663,-73.9362541
Maple St & Albany Ave,19,40.66155,-73.93974
Grand Ave & W Fordham Rd,22,40.86288,-73.90316
Kent St & McGuinness Blvd,20,40.73124,-73.95161
E 13 St & Avenue A,90,40.72966729392978,-73.98067966103554
Jefferson Ave & Patchen Ave,19,40.68609,-73.92628
6 Ave & 21 St,27,40.66016,-73.990974
College Ave & E 170 St,24,40.837576,-73.910489
Vernon Blvd & 50 Ave,45,40.74232744,-73.95411749
Greenwich St & Perry St,45,40.73498,-74.00697
E 158 St & Melrose Ave,23,40.822215,-73.914688
Warren St & Court St,31,40.686371,-73.99383324
Midwood St & Utica Ave,22,40.66124,-73.93164
Adam Clayton Powell Blvd & W 151 St,18,40.825289,-73.936232
7 Ave S & Bleecker St,59,40.73213896287381,-74.00363802909851
Schermerhorn St & Court St,59,40.6910363748993,-73.99201065301895
Metropolitan Ave & Meeker Ave,30,40.71413311,-73.95234386
Clarkson Ave & Nostrand Ave,25,40.6555,-73.94975
E 160 St & Tinton Ave,22,40.820302,-73.903944
Fulton St & Utica Ave,19,40.6794268,-73.9298911
10 Ave & W 207 St,39,40.864632,-73.918598
Central Park W & W 103 St,40,40.79558954105342,-73.96188408136368
69 St & 38 Ave,24,40.74694504524519,-73.89650255441666
Lewis Ave & Greene Ave,23,40.68995,-73.9365
Stagg St & Union Ave,33,40.70877084,-73.95095259
30 Ave & 21 St,15,40.7703743,-73.9286078
9 Ave & W 219 St,19,40.871094,-73.911503
Lenox Ave & W 126 St,34,40.808442,-73.9452087
Columbia St & W 9 St,21,40.6769993,-74.00647134
W 54 St & 9 Ave,44,40.76584941,-73.98690506
E 6 St & 2 Ave,69,40.727378693232225,-73.98840844631195
7 Ave & 62 St,30,40.63556,-74.01298
E 51 St & 1 Ave,35,40.75455731,-73.96592976
E 9 St & 5 Ave,59,40.73275887045087,-73.99581670761108
Webster Ave & E 166 St,19,40.828975,-73.911259
5 Ave & E 135 St,21,40.812191,-73.937838
Madison St & Woodward Ave,20,40.70408,-73.90408
63 St & 5 Ave,24,40.63766,-74.01782
Water St & Gouverneur Ln,37,40.70469667894968,-74.00803416967392
W 48 St &  Rockefeller Plaza,51,40.75776935448309,-73.97929430007935
W 15 St & 10 Ave,57,40.742753828659026,-74.00747358798981
59 St & 4 Ave,35,40.641269,-74.017651
Troy Ave & Park Pl,21,40.67251,-73.93642
Wales Ave & E 147 St,19,40.811314,-73.907729
12 Ave & W 125 St,39,40.818299,-73.960405
Carlton Ave & Flushing Ave,46,40.697787,-73.973736
Washington St & Laight St,43,40.72231,-74.0106
Astoria Park S & Shore Blvd,33,40.7767,-73.927631
30 St & 4 Ave,19,40.657743,-74.001141
Sheridan Ave & E 172 St,24,40.840494,-73.911479
Atlantic Ave & Fort Greene Pl,62,40.68382604,-73.97632328
Bainbridge Ave & E 193 St,27,40.86389,-73.89246
E 9 St & Avenue C,50,40.72521311,-73.97768752
Rogers Ave & Sterling St,17,40.6630619,-73.9538746
Court St & Nelson St,33,40.6763947,-73.99869893
W 22 St & 10 Ave,77,40.74691959,-74.00451887
Bergen St & Kingston Ave,22,40.6756,-73.9415
Willoughby Ave & Onderdonk Ave,27,40.7098,-73.91727
Wyckoff Ave & Gates Ave,36,40.699871408829885,-73.91171872615814
Willis Ave & E 141 St,19,40.81093,-73.921606
W 34 St & 11 Ave,80,40.75594159,-74.0021163
Grand Concourse & E 203 St,26,40.87382,-73.88661
E 4 St & 2 Ave,78,40.7262807,-73.98978041
College Ave & E 169 St,19,40.835122799036405,-73.91196817159653
E 22 St & 2 Ave,49,40.73716919369882,-73.98122549057007
59 St & 5 Ave,30,40.640125,-74.015726
Webb Ave & W 190 St,22,40.8660052,-73.904254892
35 Ave & 37 St,31,40.7557327,-73.9236611
Broadway & W 131 St,21,40.817555,-73.957163
Degraw St & Smith St,27,40.6829151,-73.99318208
Walton Ave & E 183 St,29,40.858472,-73.90266
Harlem River Dr & W 155 St,24,40.830476,-73.939929
Nevins St & Schermerhorn St,28,40.68737247650719,-73.98176059126854
Amsterdam Ave & W 82 St,39,40.78524672,-73.97667321
Grand Concourse & E 166 St,24,40.83196,-73.91956
Cooper Square & Astor Pl,87,40.72951496224949,-73.99075269699097
St Marks Pl & 1 Ave,69,40.72779126,-73.98564945
W Broadway & W Houston St,50,40.726378,-74.000472
Bialystoker Pl & Delancey St,33,40.71622644,-73.98261206
Sterling St & Bedford Ave,19,40.6627059,-73.9569115
Lafayette Ave & Stuyvesant Ave,24,40.6919925157634,-73.9325501024723
E 188 St & Creston Ave,33,40.861669,-73.898589
53 St & 4 Ave,25,40.644862,-74.014531
Ashland Pl & Dekalb Ave,47,40.690065,-73.978776
E 182 St & Morris Ave,19,40.85670801831255,-73.90265285968779
Withers St & Kingsland Ave,18,40.71773,-73.94051
46 St & 6 Ave,21,40.645921,-74.005708
Pitt St & Stanton St,15,40.71926081,-73.98178024
E 47 St & 1 Ave,70,40.75206862,-73.96784384
Cypress Hills St & Otto Rd,19,40.70204,-73.89288
South St & Whitehall St,55,40.70122128,-74.01234218
Intervale Ave & Westchester Ave,27,40.821967,-73.896752
36 St & Queens Blvd,24,40.74408,-73.92901
Maiden Ln & Pearl St,29,40.70706456,-74.00731853
W 190 St & St. Nicholas Ave,28,40.854788,-73.929513
36 St & Ditmars Blvd,25,40.774306,-73.908335
Carroll St & Rochester Ave,21,40.66598,-73.9284
3 Ave & E 170 St,21,40.834857,-73.903743
Adam Clayton Powell Blvd & W 130 St,21,40.812346,-73.946168
E 44 St & 2 Ave,39,40.75118387463277,-73.97138714790344
Norfolk St & Broome St,59,40.7172274,-73.98802084
South End Ave & Albany St,45,40.709957,-74.016538
St Mary's St & Jackson Ave,19,40.808891,-73.91081
Frederick Douglass Blvd & W 117 St,39,40.805159,-73.954692
St Marks Ave & Rochester Ave,20,40.67404,-73.92772
31 Ave & 61 St,21,40.757525,-73.901614
Willis Ave & E 143 St,23,40.812299,-73.92037
Calyer St & Jewel St,40,40.72984,-73.94839
8 Ave & W 24 St,39,40.74591072834279,-73.99807110428809
61 St & Woodside Ave,20,40.74501,-73.9036
45 St & 4 Ave,24,40.649145,-74.009486
Madison Ave & E 26 St,75,40.742684734875695,-73.98671329021454
Madison St & Forest Ave,25,40.70555,-73.90245
2 Ave & E 72 St,55,40.7687620293096,-73.95840793848038
60 Pl & Bleecker St,19,40.71107,-73.903
Prospect Park SW & Greenwood Ave,30,40.652563,-73.972573
Irving Ave & Halsey St,19,40.69467,-73.90663
Flatbush Ave & Fenimore St,24,40.65798,-73.96051
W 147 St & Adam Clayton Powell Blvd,25,40.82281,-73.937413
Fresh Pond Rd & Eliot Ave,20,40.71453,-73.90105
10 Ave & W 14 St,55,40.741981599940225,-74.00831580162048
Kingston Ave & Herkimer St,24,40.67890679,-73.94142771
Thomas S. Boyland St & Marion St,19,40.6814658848122,-73.91415685415268
Spruce St & Nassau St,34,40.71146364,-74.00552427
Sands St Gate,19,40.699569,-73.979827
Jerome Ave & W 184 St,20,40.860814,-73.902541
9 Ave & W 18 St,84,40.74317449,-74.00366443
Liberty St & Broadway,45,40.70905623,-74.01043382
E 149 St & Morris Ave,35,40.81734,-73.922962
Bayard St & Baxter St,43,40.71602118,-73.99974372
E 165 St & Jerome Ave,21,40.83263,-73.925101
Fairview Ave & Linden St,19,40.70694,-73.90632
31 St & 21 Ave,27,40.77813,-73.90842
Nassau St & Duffield St,53,40.698477,-73.98384
Clinton St & Union St,38,40.6831164,-73.99785267
Flatbush Ave & Lincoln Rd,23,40.66131,-73.96091
Greenwich St & W Houston St,80,40.728846,-74.008591
Sterling Pl & Rochester Ave,22,40.67128,-73.92825
W Mosholu Pkwy S & Sedgwick Ave,37,40.88226,-73.88702
Degraw St & Hoyt St,27,40.681990442707026,-73.99079024791718
Allen St & Stanton St,49,40.722055,-73.989111
Skillman Ave & Honeywell St,19,40.747148249032804,-73.92902433872223
W 163 St & Edgecombe Ave,19,40.835798,-73.937496
North Moore St & Greenwich St,29,40.72019521437465,-74.0103006362915
Ash St & Manhattan Ave,31,40.738095,-73.954867
10 Ave & W 204 St,20,40.862638,-73.92006
West St & Chambers St,114,40.71754834,-74.01322069
Prospect Ave & Vanderbilt St,19,40.653368,-73.976291
Bushwick Ave & Forrest St,20,40.70076,-73.93641
Dyckman St & 10 Ave,19,40.85890447538412,-73.9230939745903
Catalpa Ave & Woodward Ave,19,40.70229,-73.90145
West Farms Rd & Boone Ave,20,40.8301283948092,-73.88630211353302
36 Ave & 10 St,19,40.7614376,-73.9411265
Bedford Ave & Nassau Ave,49,40.72311651,-73.95212324
Leonard St & Boerum St,24,40.70583339,-73.94644578
W 87 St & West End Ave,47,40.789622,-73.97757
55 St & 7 Ave,25,40.639673,-74.008957
65 Ln & Metropolitan Ave,24,40.7123,-73.89397
Morris Ave & E 184 St,23,40.86008,-73.90079
Powers St & Olive St,19,40.71323,-73.93894
Union Ave & Wallabout St,31,40.70029511,-73.95032283
Washington St & Gansevoort St,51,40.739323,-74.008119
Metropolitan Ave & Stewart Ave,20,40.71401,-73.92793
62 St & 4 Ave,19,40.639859,-74.019776
Stuyvesant Ave & Gates Ave,23,40.68834,-73.93306
Winthrop St & Rogers Ave,20,40.65686,-73.95331
Sigourney St & Columbia St,21,40.67267243410948,-74.0087952464819
Maple St & New York Ave,23,40.66104,-73.94795
Grand Concourse & E 196 St,25,40.86767,-73.89286
1 Pl & Clinton St,34,40.6809591,-73.99905709
Rogers Ave & Lincoln Rd,23,40.66127,-73.95352
St. Johns Pl & Kingston Ave,22,40.67113,-73.94222
Broadway & W 37 St,57,40.75172632,-73.98753523
47 Ave & Skillman Ave,19,40.7437524099784,-73.94176483154297
Centre St & Seneca Ave,23,40.69969,-73.9022
N 11 St & Kent Ave,27,40.72248188638219,-73.95921930670738
W 159 St & Edgecombe Ave,21,40.833303,-73.939326
Perry St & Bleecker St,78,40.73535398,-74.00483091
E 30 St & Park Ave S,65,40.74444921,-73.98303529
W 186 St & St. Nicholas Ave,26,40.852253,-73.931308
MacDonough St & Malcolm X Blvd,20,40.68273,-73.92926
Amsterdam Ave & W 172 St,23,40.842173,-73.935111
E 115 St & Madison Ave,31,40.7989445,-73.944846
Washington Ave & Greene Ave,19,40.68650065,-73.96563307
57 Rd & 58 St,21,40.72235,-73.91215
Reade St & Broadway,62,40.71450451,-74.00562789
Bus Slip & State St,69,40.701907,-74.013942
9 Ave & W 45 St,31,40.76019252,-73.9912551
Morningside Ave & W 123 St,35,40.81,-73.9551508
4 Ave & 26 St,24,40.660079,-73.998633
61 St & 39 Ave,30,40.7471,-73.9028
Market St & Cherry St,45,40.71076228,-73.99400398
12 Ave & W 40 St,51,40.76087502,-74.00277668
Knickerbocker Ave & Halsey St,19,40.693,-73.90824
W 33 St & 10 Ave,51,40.753773368360385,-73.99937599897385
E 33 St & 1 Ave,83,40.74322681432173,-73.97449783980846
Courtlandt Ave & E 149 St,23,40.816402,-73.919549
Westchester Ave & Longwood Ave,23,40.819701,-73.901311
Riverside Dr & W 153 St,21,40.832164,-73.949702
W 13 St & 7 Ave,47,40.73781509,-73.99994661
E 1 St & 1 Ave,75,40.72335597960796,-73.98864984512329
Kane St & Clinton St,27,40.6861758,-73.99645295
River Ter & Warren St,69,40.71759894980997,-74.01587963104248
DeKalb Ave & Vanderbilt Ave,23,40.68940747,-73.96885458
1 Ave & E 62 St,45,40.7612274,-73.96094022
W 53 St & 10 Ave,29,40.76669671,-73.99061728
Menahan St & Onderdonk Ave,20,40.70553,-73.9096
Pike St & Monroe St,27,40.71173107,-73.99193043
E 2 St & 2 Ave,84,40.72502876,-73.99069656
E 4 St & Ave B,37,40.723346832180155,-73.98265913128853
3 Ave & E 62 St,51,40.76312584,-73.96526895
Bergen St & Troy Ave,22,40.67524,-73.93596
48 St & Barnett Ave,18,40.750016404259334,-73.91540944576263
Prospect Park West & 8 St,25,40.66514681533792,-73.97637605667114
Perry St & Greenwich Ave,53,40.735918,-74.000939
39 St & 47 Ave,19,40.74215636827728,-73.92662644386292
West St & Liberty St,48,40.711444,-74.014847
Kosciuszko St & Tompkins Ave,18,40.69128258,-73.9452416
Hoe Ave & Jennings St,20,40.832171,-73.889686
Parkside Ave & Parade Pl,22,40.6532,-73.96639
E 26 St & 3 Ave,39,40.74069317733043,-73.98160636425018
Lincoln Ave & E 138 St,26,40.810893,-73.927311
E 77 St & 1 Ave,51,40.77095553869235,-73.95356208096926
Lefferts Ave & Schenectady Ave,27,40.66343,-73.93472
Douglass St & 4 Ave,51,40.6792788,-73.98154004
Bradley Ave & Greenpoint Ave,21,40.73565914819229,-73.93478840589523
3 Ave & E 163 St,27,40.823872,-73.908699
56 St & Arnold Ave,21,40.71484,-73.909
14 St Ferry - 14 St & Shipyard Ln,32,40.752960630464955,-74.02435272932053
Adams St & 11 St,18,40.750915534784994,-74.03354063630104
Bloomfield St & 15 St,14,40.75453,-74.02658
7 St & Monroe St,22,40.74641264837719,-74.03797701001167
City Hall - Washington St & 1 St,22,40.73736,-74.03097
Jersey & 3rd,14,40.72333158646436,-74.04595255851744
Union St,18,40.7182113,-74.0836394
Montgomery St,14,40.71942,-74.05099
Harborside,30,40.7192517,-74.034234
9 St HBLR - Jackson St & 8 St,18,40.74790720968899,-74.03841152787209
4 St & Grand St,18,40.7422579775645,-74.03511106967926
JC Medical Center,21,40.71539114317,-74.04969155788422
Newport PATH,18,40.7272235,-74.0337589
City Hall,22,40.7177325,-74.043845
11 St & Washington St,24,40.74998490907138,-74.02715027332306
Essex Light Rail,22,40.7127742,-74.0364857
South Waterfront Walkway - Sinatra Dr & 1 St,30,40.73698221818716,-74.02778059244156
Van Vorst Park,22,40.71848892,-74.047726625
Hoboken Terminal - River St & Hudson Pl,46,40.7360676564825,-74.02912706136703
Mama Johnson Field - 4 St & Jackson St,22,40.74313993965626,-74.04004096984863
Baldwin at Montgomery,14,40.7236589,-74.0641943
Grand St,18,40.71517767732029,-74.03768330812454
Clinton St & 7 St,18,40.74542,-74.03332
Washington St,18,40.7242941,-74.0354826
Madison St & 1 St,21,40.73879,-74.0393
Marin Light Rail,26,40.71458403535893,-74.04281705617905
Church Sq Park - 5 St & Park Ave,21,40.74265933273143,-74.03223305940628
Bergen Ave,14,40.722103786686034,-74.07145500183105
Glenwood Ave,18,40.72755146730012,-74.07106071710587
Astor Place,14,40.71928220070702,-74.07126188278198
Exchange Pl,30,40.71636596185077,-74.034343957901
Manila & 1st,18,40.721650724879986,-74.04288411140442
Dixon Mills,18,40.721630142638354,-74.04996782541275
Hilltop,26,40.7311689,-74.0575736
Dey St,18,40.737711,-74.066921
Pershing Field,18,40.742677141,-74.051788633
Christ Hospital,22,40.734785818,-74.050443636
York St & Marin Blvd,18,40.716615000830494,-74.0424120426178
Bergen Ave & Stegman St,19,40.70657545063453,-74.0867006778717
Paulus Hook,14,40.7141454,-74.0335519
Grove St PATH,42,40.71941,-74.04309
Heights Elevator,18,40.748715945380226,-74.04044330120087
Grant Ave & MLK Dr,18,40.70919832245443,-74.08084273338318
Jackson Square,18,40.71113,-74.0789
Willow Ave & 12 St,15,40.7518674823282,-74.03037697076797
Southwest Park - Jackson St & Observer Hwy,20,40.73755127245804,-74.04166370630264
Clinton St & Newark St,14,40.73743,-74.03571
Morris Canal,14,40.7124188237569,-74.03852552175522
Columbus Park - Clinton St & 9 St,26,40.74816121065146,-74.0324530005455
Oakland Ave,26,40.7376037,-74.0524783
Journal Square,18,40.73367,-74.0625
Riverview Park,18,40.7443187,-74.0439909
Grand St & 14 St,19,40.75409,-74.0316
Hudson St & 4 St,14,40.74097260864355,-74.02860336005688
Lincoln Park,18,40.7246050998869,-74.07840594649315
Madison St & 10 St,21,40.74994325412246,-74.03586477041245
Newport Pkwy,14,40.7287448,-74.0321082
McGinley Square,22,40.7253399253558,-74.06762212514877
Lafayette Park,14,40.71346382669195,-74.06285852193832
Adams St & 2 St,15,40.73981372311843,-74.03690412640572
Stevens - River Ter & 6 St,18,40.74313282710551,-74.02698867022991
Hamilton Park,26,40.727595966,-74.044247311
Brunswick St,22,40.7241765,-74.0506564
Leonard Gordon Park,14,40.74590996631558,-74.0572714805603
5 Corners Library,18,40.734961020009514,-74.0595030784607
Newark Ave,22,40.72152515,-74.046304543
Columbus Drive,14,40.71835519823214,-74.03891444206238
8 St & Washington St,21,40.745983882915624,-74.02819901704788
6 St & Grand St,18,40.744397833095604,-74.03450086712837
Warren St,22,40.7211236,-74.03805095
Fairmount Ave,18,40.72572613742557,-74.07195925712585
Marshall St & 2 St,18,40.740802,-74.042521
Communipaw & Berry Lane,14,40.71435836870427,-74.06661093235016
Monmouth and 6th,14,40.72568548362901,-74.04879033565521
Jersey & 6th St,14,40.72528910781132,-74.04557168483734
12 St & Sinatra Dr N,28,40.750604142368964,-74.02402013540268
2 St & Park Ave,15,40.73915272763701,-74.0330819785595
Bergen Ave & Sip Ave,33,40.73100888698729,-74.06443700194359
Hoboken Ave at Monmouth St,32,40.73520838045357,-74.04696375131607
Brunswick & 6th,14,40.72601172964625,-74.05038893222809
Liberty Light Rail,22,40.7112423,-74.0557013
Hoboken Terminal - Hudson St & Hudson Pl,24,40.73593758446329,-74.03030455112457
